,R2 (Validation),RMSE,MAE,Input Parameters,Class Quantity
7920,-0.23833211135148513,0.058563377092238134,0.04366570645773883,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'NDVI')",1
7987,-0.23935027880253434,0.05858744780490967,0.04357008087714028,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'Texture', 'NDVI')",1
8055,-0.24434379797600236,0.05870535775018207,0.042691393466167,"('TPI', 'TWI', 'Texture', 'NDVI')",1
8118,-0.24696528619960056,0.058767163191635656,0.042810938912435016,"('ProfCurv', 'TPI', 'TWI', 'Texture', 'NDVI')",1
8182,-0.251598777947156,0.05887624589270038,0.045449281602232085,"('DEM_QGIS', 'ProfCurv', 'TPI', 'TWI', 'NDVI')",1
8249,-0.2518075515616225,0.05888115613004448,0.045421306539820266,"('DEM_QGIS', 'ProfCurv', 'TPI', 'TWI', 'Texture', 'NDVI')",1
8317,-0.2591016740503005,0.05905245344334802,0.042469456619945105,"('ProfCurv', 'TWI', 'NDVI')",2
8318,-0.2597725023538331,0.05906818242813044,0.04525284313223836,"('DEM_QGIS', 'PlnCurv', 'TPI', 'TWI', 'NDVI')",1
8384,-0.26015685339208106,0.05907719246201565,0.045217063247553965,"('DEM_QGIS', 'PlnCurv', 'TPI', 'TWI', 'Texture', 'NDVI')",1
8451,-0.262380304010142,0.059129288091712105,0.045758115171201735,"('DEM_QGIS', 'TPI', 'TWI', 'Texture', 'NDVI')",1
8517,-0.26240475138845376,0.05912986064067857,0.04575547269358685,"('DEM_QGIS', 'TPI', 'TWI', 'NDVI')",1
8518,-0.26240475138845376,0.05912986064067857,0.04575547269358685,"('DEM_QGIS', 'TPI', 'TWI', 'NDVI')",2
8589,-0.2683787176617416,0.059269603016234115,0.0402040480659096,"('ProfCurv', 'TPI')",2
8597,-0.2845491352658063,0.05964621721591391,0.044435933479078184,"('DEM_QGIS', 'ProfCurv', 'TPI', 'NDVI')",2
8598,-0.2905554230655685,0.059785501317456635,0.04412140493468339,"('ProfCurv', 'PlnCurv', 'TWI', 'NDVI')",2
8599,-0.29107646234693707,0.059797568777169324,0.0468199338139977,"('PlnCurv', 'TWI')",2
8600,-0.3069734760807936,0.06016458594709112,0.0441847592544662,"('PlnCurv', 'TPI', 'NDVI')",2
8602,-0.3196827486683189,0.060456404496772864,0.04301911947993011,"('DEM_QGIS', 'ProfCurv', 'PlnCurv')",2
8603,-0.32605102672420094,0.060602098544336826,0.046524935830559874,"('PlnCurv', 'TPI', 'NDVI')",2
8604,-0.3339838480846935,0.060783097904411436,0.0417711916554886,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'NDVI')",2
8605,-0.34223647244917643,0.060970823810568064,0.045082766770065126,"('ProfCurv', 'TPI', 'Texture', 'NDVI')",2
8609,-0.34223647244917643,0.060970823810568064,0.045082766770065126,"('ProfCurv', 'TPI', 'Texture', 'NDVI')",3
8614,-0.3436271241124562,0.061002400670816276,0.05149435863567662,"('ProfCurv', 'PlnCurv')",2
8617,-0.3525226062192732,0.06120400071606693,0.04149563965894007,"('DEM_QGIS', 'ProfCurv', 'PlnCurv')",2
8618,-0.3613964471268811,0.06140445083629541,0.042066670919656546,"('DEM_QGIS', 'TWI')",2
8620,-0.376893700801598,0.06175295606340514,0.046278245271956744,"('DEM_QGIS', 'PlnCurv', 'NDVI')",2
8621,-0.3835791088438678,0.06190269303604743,0.04105691347862457,"('ProfCurv', 'TWI', 'NDVI')",2
8623,-0.38592467228739813,0.06195514222652366,0.04878848080983892,"('DEM_QGIS', 'PlnCurv', 'Texture', 'NDVI')",2
8630,-0.38592467228739813,0.06195514222652366,0.04878848080983892,"('DEM_QGIS', 'PlnCurv', 'Texture', 'NDVI')",3
8631,-0.3864689359819311,0.06196730617215708,0.04611534838382212,"('PlnCurv', 'NDVI')",2
8632,-0.3939485441451034,0.0621342294030229,0.042070574126093954,"('ProfCurv', 'TPI', 'NDVI')",2
8634,-0.3950030848324093,0.0621577276467961,0.04559476187372351,"('PlnCurv', 'TPI', 'NDVI')",2
8635,-0.39639279679793504,0.06218868092427754,0.04688511061016284,"('DEM_QGIS', 'PlnCurv', 'NDVI')",2
8636,-0.40088254361175824,0.062288576655397505,0.04598636740994951,"('PlnCurv', 'TPI', 'NDVI')",2
8637,-0.40277266971842307,0.062330583595806094,0.041842706747554664,"('DEM_QGIS', 'ProfCurv', 'PlnCurv')",2
8638,-0.4093786580547072,0.06247717594542099,0.045258444714577614,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI')",2
8639,-0.4124826632096126,0.06254593774172751,0.04622682097323822,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'NDVI')",2
8640,-0.4187211006426723,0.06268390723563894,0.046044536820696744,"('ProfCurv', 'TWI', 'Texture', 'NDVI')",2
8641,-0.42288384399427703,0.06277580193257987,0.04440288900032634,"('DEM_QGIS', 'ProfCurv', 'TPI')",2
8642,-0.4234648508559753,0.06278861726157119,0.04595590485119586,"('ProfCurv', 'TPI', 'NDVI')",2
8643,-0.42487827217848717,0.06281978232728234,0.04714786536770009,"('DEM_QGIS', 'PlnCurv', 'NDVI')",2
8644,-0.4342669100600096,0.06302640482976819,0.044577146467765484,"('DEM_QGIS', 'ProfCurv', 'TPI')",2
8645,-0.43523815792872567,0.06304774113100663,0.04731217241218779,"('ProfCurv', 'PlnCurv', 'TPI')",2
8647,-0.4390868600908504,0.06313221823381361,0.05382038779627039,"('ProfCurv', 'PlnCurv')",2
8649,-0.45795443131955604,0.06354472730724596,0.04410908016406954,"('ProfCurv', 'TPI', 'NDVI')",2
8651,-0.47949643982839274,0.06401245852209723,0.04844617586671507,"('DEM_QGIS', 'ProfCurv', 'TWI')",2
8653,-0.48075094638729854,0.06403959175172363,0.05221337681748962,"('ProfCurv', 'PlnCurv', 'TWI')",2
8656,-0.4821538433337429,0.06406992084882024,0.04483320472139167,"('PlnCurv', 'TPI', 'NDVI')",2
8657,-0.48539661059926376,0.06413997104191807,0.04201879402169199,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI', 'NDVI')",2
8658,-0.4910303798430542,0.06426149003978646,0.048646205704082984,"('DEM_QGIS', 'ProfCurv', 'Texture', 'NDVI')",2
8659,-0.5080026164518745,0.06462619589990119,0.045694546269726334,"('DEM_QGIS', 'ProfCurv', 'TPI')",2
8660,-0.5110146936105344,0.06469070572918544,0.044903266299438374,"('ProfCurv', 'TPI', 'NDVI')",2
8661,-0.5387372034766718,0.06528144701623842,0.04538534814733326,"('DEM_QGIS', 'TWI', 'NDVI')",2
8662,-0.5395116859196083,0.0652978737894801,0.045623086684143124,"('DEM_QGIS', 'TWI', 'NDVI')",2
8663,-0.5561683941642999,0.06565016780155643,0.04273822993270284,"('TPI', 'TWI', 'NDVI')",2
8665,-0.5686994727498511,0.06591396248887316,0.054156044028463815,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI')",2
8666,-0.568817335733012,0.06591643863885133,0.04532012279415561,"('DEM_QGIS', 'PlnCurv', 'TPI')",2
8667,-0.5854496545542485,0.06626493450636439,0.04454693504332312,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI')",2
8668,-0.5883070620024173,0.06632462125850112,0.04546834580743015,"('ProfCurv', 'NDVI')",2
8675,-0.6030562747769233,0.06663185889961896,0.054742962166017484,"('DEM_QGIS', 'PlnCurv', 'NDVI')",3
8676,-0.6119251155469825,0.06681592363318026,0.045443880943698126,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI')",2
8677,-0.6146044258420345,0.06687143063563673,0.05019074234196056,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI')",2
8678,-0.6249348007218813,0.06708501406718427,0.04836455566340796,"('PlnCurv', 'TPI', 'NDVI')",2
8679,-0.6366955011159985,0.06732734512215006,0.05069558962207713,"('DEM_QGIS', 'ProfCurv', 'TPI')",2
8680,-0.6645249708267573,0.06789733096845305,0.049942293810252066,"('DEM_QGIS', 'TPI', 'NDVI')",2
8681,-0.6767830358445379,0.06814688060569671,0.05055344861060037,"('ProfCurv', 'PlnCurv', 'TPI', 'TWI')",2
8682,-0.6803983709706836,0.06822030726448516,0.05308093988727498,"('ProfCurv', 'TWI')",2
